learner_id;country;in_course;unit;avg_score;completion;inv_rate
1274987;PL;t;4;0.759;1;0
1274987;PL;t;5;0.899;0.783;0
1274987;PL;t;REVIEW 2;0.88;1;0
1274987;PL;t;7;0.836;1;0
1274901;ES;t;1;0.824;0.65;0
1274901;ES;t;2;0.863;1;0
1274901;ES;t;4;0.833;0.19;0
1274901;ES;t;VIDEO PODCASTS;0.981;0.15;0
1274869;TR;t;1;0.18;1;0
1274869;TR;t;2;0.267;1;0
1274869;TR;t;3;0.088;1;0
1274869;TR;t;4;0.262;1;0
1274869;TR;t;5;0.051;0.957;0
1274869;TR;t;6;0.178;1;0
1274869;TR;t;7;0.05;1;0
1274828;TR;t;2;0.709;1;0
1274828;TR;t;3;0.621;1;0
1274828;TR;t;4;0.971;0.81;0
1274828;TR;t;6;0.8;0.143;0
1274828;TR;t;7;1;0.105;0
1274828;TR;t;8;0.636;0.1;0
1274828;TR;t;10;0.817;0.286;0
1274828;TR;t;11;0.833;0.15;0
1274810;TM;t;REVIEW 1;0.835;0.385;0
1274803;TR;t;8;0.909;0.45;0
1274803;TR;t;9;0.802;0.381;0
1274803;TR;t;10;0.983;0.19;0
1274695;PL;t;1;0.961;0.9;0
1274695;PL;t;3;0.839;0.609;0
1274695;PL;t;REVIEW 1;0.917;1;0
1274695;PL;t;5;0.85;0.783;0
1274695;PL;t;6;0.882;0.667;0
1274695;PL;t;REVIEW 2;0.902;1;0
1274695;PL;t;7;0.887;0.526;0
1274668;CO;t;1;0.868;0.35;0
1274663;KR;t;1;0.916;0.6;0
1274663;KR;t;4;0.814;0.238;0
1274663;KR;t;5;0.945;0.478;0
1274577;OM;t;2;1;0.115;0
1274574;OM;t;1;0.767;0.15;0
1274574;OM;t;2;0.914;0.192;0
1274574;OM;t;3;0.667;0.087;0
1274574;OM;t;5;0.769;0.087;0
1274574;OM;t;7;0.75;0.105;0
1274574;OM;t;9;0.667;0.143;0
1274573;OM;t;1;0.703;0.8;0
1274573;OM;t;REVIEW 1;0.778;0.154;0
1274573;OM;t;9;0.682;0.095;0
1274572;OM;t;1;0.5;0.1;0
1274572;OM;t;5;1;0.13;0
1274396;PL;t;2;0.753;0.192;0
1274371;TR;t;1;0.361;1;0
1274371;TR;t;2;0.944;1;0
1274371;TR;t;3;0.969;1;0
1274371;TR;t;REVIEW 1;0.865;1;0
1274371;TR;t;4;0.979;1;0
1274371;TR;t;6;0.36;1;0
1274371;TR;t;REVIEW 2;0;1;0
1274371;TR;t;8;0.988;0.95;0
1274371;TR;t;9;0;1;0
1274371;TR;t;REVIEW 3;0.971;1;0
1274371;TR;t;10;0.992;1;0
1274371;TR;t;11;0.986;1;0
1274371;TR;t;12;0.904;1;0
1274371;TR;t;REVIEW 4;0.961;1;0
1274319;PL;t;1;0.667;0.15;0
1274315;ES;f;2;0.77;0.462;0
1274315;ES;f;3;0.752;0.913;0
1274315;ES;f;4;0.667;0.095;0
1274315;ES;f;VIDEO PODCASTS;0.849;0.075;0
1274267;PL;t;1;0.624;0.9;0
1274267;PL;t;3;0.25;0.13;0
1274267;PL;t;4;0.572;0.905;0
1274249;CZ;t;1;0.669;1;0
1274249;CZ;t;2;0.716;1;0
1274249;CZ;t;3;0.619;1;0
1274249;CZ;t;REVIEW 1;0.75;1;0
1274249;CZ;t;4;0.693;1;0
1274249;CZ;t;5;0.562;0.913;0
1274249;CZ;t;VIDEO PODCASTS;0.785;0.338;0
1274203;ES;t;2;0.794;1;0
1274203;ES;t;3;0.737;1;0
1274203;ES;t;REVIEW 1;0.719;0.846;0
1274203;ES;t;4;0.669;1;0
1274200;ES;f;1;0.878;0.35;0
1274185;ES;t;2;0.825;1;0
1274185;ES;t;3;0.908;1;0
1274185;ES;t;REVIEW 1;0.902;1;0
1274152;TR;t;REVIEW 1;0.834;1;0
1274152;TR;t;5;0.813;0.913;0
1274152;TR;t;REVIEW 2;0.605;1;0
1274152;TR;t;REVIEW 3;0.704;1;0
1274106;TR;t;1;0.824;1;0
1274106;TR;t;2;0.766;1;0
1274106;TR;t;3;0.711;1;0
1274106;TR;t;5;0.836;0.391;0
1274056;PL;t;1;0.933;0.15;0
1274056;PL;t;REVIEW 1;0.914;0.846;0
1274056;PL;t;6;0.888;0.476;0
1274024;TR;t;1;0.781;0.95;0
1274024;TR;t;6;0.992;1;0
1274024;TR;t;REVIEW 2;0.987;1;0
1274024;TR;t;8;0.994;0.9;0
1274024;TR;t;9;0.989;0.952;0
1274024;TR;t;REVIEW 3;0.995;1;0
1274018;TR;t;5;0.675;0.348;0
1274018;TR;t;6;0.49;0.286;0
1274018;TR;t;8;0.559;0.25;0
1274018;TR;t;9;0.477;0.619;0
1274018;TR;t;10;0.739;0.381;0
1274018;TR;t;11;0.503;0.65;0
1273934;CZ;t;1;0.724;0.3;0
1273934;CZ;t;2;0.758;0.154;0
1273934;CZ;t;VIDEO PODCASTS;0.833;0.025;0
1273905;PL;t;2;0.768;0.962;0
1273905;PL;t;3;0.796;0.87;0
1273905;PL;t;REVIEW 1;0.529;0.462;0
1273905;PL;t;4;0.847;0.238;0
1273787;CO;f;1;0.751;0.6;0
1273749;TR;t;1;0.661;1;0
1273749;TR;t;2;0.279;1;0
1273749;TR;t;3;0.052;1;0
1273749;TR;t;REVIEW 1;0.184;1;0
1273749;TR;t;4;0.238;1;0
1273749;TR;t;5;0.053;0.957;0
1273749;TR;t;6;0.107;1;0
1273749;TR;t;REVIEW 2;0.026;1;0
1273749;TR;t;7;0.043;1;0
1273749;TR;t;8;0.102;0.95;0
1273749;TR;t;9;0.233;1;0
1273749;TR;t;REVIEW 3;0.1;1;0
1273749;TR;t;10;0.257;1;0
1273749;TR;t;11;0.147;1;0
1273749;TR;t;REVIEW 4;0.301;1;0
1273710;TR;t;1;0.496;1;0
1273710;TR;t;2;0.436;1;0
1273710;TR;t;3;0.43;1;0
1273710;TR;t;4;0.402;1;0
1273710;TR;t;5;0.348;0.913;0
1273710;TR;t;6;0.357;1;0
1273694;CO;t;4;0.672;0.714;0
1273694;CO;t;5;0.941;0.087;0
1273687;TR;t;2;0.751;1;0
1273687;TR;t;3;0.937;1;0
1273687;TR;t;4;0.934;1;0
1273687;TR;t;5;0.956;0.957;0
1273687;TR;t;6;0.964;1;0
1273687;TR;t;7;1;1;0
1273687;TR;t;8;0.455;0.95;0
1273687;TR;t;9;0.546;1;0
1273687;TR;t;10;0.502;1;0
1273687;TR;t;11;0.663;1;0
1273687;TR;t;12;0.807;1;0
1273611;ES;f;1;0.617;1;0
1273611;ES;f;2;0.628;0.962;0
1273611;ES;f;3;0.597;0.957;0
1273611;ES;f;REVIEW 1;0.694;1;0
1273611;ES;f;5;0.598;0.957;0
1273611;ES;f;6;0.568;1;0
1273611;ES;f;REVIEW 2;0.626;1;0
1273611;ES;f;7;0.628;1;0
1273611;ES;f;8;0.494;0.8;0
1273609;RU;t;REVIEW 1;0.929;0.538;0
1273609;RU;t;8;1;0.1;0
1273609;RU;t;VIDEO PODCASTS;1;0.025;0
1273607;PL;t;5;0.632;0.435;0
1273581;TR;t;2;0.586;0.423;0
1273581;TR;t;3;0.703;0.304;0
1273581;TR;t;REVIEW 1;0.562;0.615;0
1273581;TR;t;8;1;0.1;0
1273578;TR;t;1;0.326;1;0
1273578;TR;t;2;0.281;1;0
1273578;TR;t;3;0.252;1;0
1273578;TR;t;4;0.294;1;0
1273578;TR;t;5;0.22;0.957;0
1273578;TR;t;6;0.537;1;0
1273578;TR;t;7;0.99;1;0
1273578;TR;t;8;0.934;0.95;0
1273578;TR;t;10;0.981;1;0
1273578;TR;t;11;0.942;1;0
1273578;TR;t;12;0.955;1;0
1273578;TR;t;VIDEO PODCASTS;0.995;0.375;0
1273493;TR;t;2;0.856;1;0
1273493;TR;t;3;0.828;1;0
1273493;TR;t;REVIEW 1;0.688;1;0
1273493;TR;t;4;0.842;1;0
1273493;TR;t;5;0.58;0.957;0
1273484;TR;t;1;0.965;1;0
1273479;TR;t;1;0.881;1;0
1273479;TR;t;2;0.827;1;0
1273479;TR;t;3;0.811;0.957;0
1273479;TR;t;REVIEW 1;0.867;1;0
1273479;TR;t;4;0.82;1;0
1273479;TR;t;5;0.658;0.957;0
1273479;TR;t;6;0.816;1;0
1273479;TR;t;REVIEW 2;0.915;1;0
1273479;TR;t;7;0.846;1;0
1273479;TR;t;8;0.853;0.95;0
1273479;TR;t;9;0.859;1;0
1273479;TR;t;REVIEW 3;0.902;1;0
1273479;TR;t;10;0.853;1;0
1273479;TR;t;11;0.839;1;0
1273479;TR;t;12;0.764;1;0
1273479;TR;t;REVIEW 4;0.816;1;0
1273479;TR;t;VIDEO PODCASTS;0.855;0.975;0
1273445;PL;t;1;0.699;1;0
1273445;PL;t;2;0.708;0.269;0
1273407;CO;f;5;0.666;0.957;0
1273407;CO;f;6;0.697;0.952;0
1273319;TR;t;1;0.794;1;0
1273319;TR;t;2;0.588;0.692;0
1273319;TR;t;6;0.493;1;0
1273319;TR;t;REVIEW 2;0.5;0.727;0
1273315;TR;f;1;0.778;0.8;0
1273298;TR;t;1;0.757;1;0
1273298;TR;t;6;0.746;1;0
1273298;TR;t;7;0.703;1;0
1273298;TR;t;8;0.558;0.5;0
1273298;TR;t;12;0.699;0.864;0
1273298;TR;t;REVIEW 4;0.911;0.5;0
1273298;TR;t;VIDEO PODCASTS;0.714;0.025;0
1273233;TR;t;1;0.9;0.15;0
1273165;TR;t;2;0.913;1;0
1273165;TR;t;3;0.893;1;0
1273165;TR;t;REVIEW 1;0.92;1;0
1273165;TR;t;4;0.842;1;0
1273165;TR;t;5;0.931;0.913;0
1273165;TR;t;6;1;1;0
1273165;TR;t;REVIEW 2;1;1;0
1273165;TR;t;8;0.911;0.9;0
1273165;TR;t;9;0.984;0.952;0
1273165;TR;t;REVIEW 3;0.906;1;0
1273160;CO;t;1;0.837;1;0
1273160;CO;t;2;0.775;0.962;0
1273160;CO;t;3;0.847;1;0
1272956;PL;t;1;0.68;0.3;0
1272939;TR;t;1;0.79;1;0
1272939;TR;t;2;0.667;0.115;0
1272931;IT;t;1;0.782;1;0
1272931;IT;t;2;0.798;1;0
1272931;IT;t;3;0.831;1;0
1272931;IT;t;4;0.756;0.476;0
1272931;IT;t;5;0.777;0.391;0
1272920;AF;t;12;0.632;0.409;0
1272877;NL;t;3;0.672;0.348;0
1272872;TR;t;1;0.934;0.95;0
1272872;TR;t;2;0.974;1;0
1272872;TR;t;3;0.97;1;0
1272872;TR;t;4;0.997;1;0
1272872;TR;t;5;0.918;0.957;0
1272872;TR;t;6;0.978;1;0
1272872;TR;t;7;1;1;0
1272872;TR;t;8;0.988;0.95;0
1272871;PL;t;3;0.824;0.609;0
1272870;NL;f;2;0.658;0.192;0
1272870;NL;f;3;0.813;0.304;0
1272869;NL;t;3;0.571;0.087;0
1272867;NL;t;3;0.794;0.304;0
1272866;NL;f;1;0.93;0.2;0
1272866;NL;f;2;0.757;0.962;0
1272664;US;t;REVIEW 1;0.641;0.615;0
1272656;TR;t;2;0.692;1;0
1272656;TR;t;8;0.68;0.95;0
1272656;TR;t;9;0.653;1;0
1272656;TR;t;10;0.649;1;0
1272656;TR;t;11;0.506;1;0
1272606;PL;t;2;0.835;1;0
1272606;PL;t;3;0.744;1;0
1272606;PL;t;REVIEW 1;0.792;1;0
1272606;PL;t;4;0.775;1;0
1272606;PL;t;5;0.719;0.957;0
1272606;PL;t;6;0.861;0.571;0
1272598;ES;t;1;0.893;0.95;0
1272593;PL;t;VIDEO PODCASTS;0.657;0.1;0
1272583;PL;t;1;0.801;0.85;0
1272583;PL;t;2;0.775;0.962;0
1272583;PL;t;3;0.658;0.609;0
1272583;PL;t;REVIEW 1;0.809;1;0
1272583;PL;t;5;0.82;0.435;0
1272530;TR;t;1;0.655;1;0
1272530;TR;t;2;0.581;1;0
1272530;TR;t;3;0.329;1;0
1272530;TR;t;REVIEW 1;0.642;1;0
1272530;TR;t;4;0.355;1;0
1272530;TR;t;5;0.532;0.957;0
1272530;TR;t;6;0.274;1;0
1272530;TR;t;REVIEW 2;0.351;0.909;0
1272530;TR;t;8;0.226;0.95;0
1272530;TR;t;9;0.068;1;0
1272530;TR;t;VIDEO PODCASTS;0.157;0.338;0
1272407;TR;t;1;0.42;1;0
1272407;TR;t;2;0.341;1;0
1272407;TR;t;3;0;0.087;0
1272391;PL;t;1;0.737;1;0
1272391;PL;t;2;0.761;0.885;0
1272391;PL;t;3;0.783;0.652;0
1272389;TR;t;1;0.842;1;0
1272389;TR;t;2;0.875;1;0
1272389;TR;t;REVIEW 1;0.814;1;0
1272389;TR;t;4;0.947;1;0
1272389;TR;t;5;0.953;0.957;0
1272389;TR;t;6;1;1;0
1272389;TR;t;REVIEW 2;0.986;1;0
1272389;TR;t;7;0.967;1;0
1272374;PL;t;1;0.637;0.4;0
1272356;US;t;1;0.714;0.4;0
1272311;AF;t;REVIEW 1;0.63;0.231;0
1272311;AF;t;4;0.606;0.714;0
1272271;TR;t;1;0.814;0.9;0
1272271;TR;t;2;0.775;0.962;0
1272271;TR;t;3;0.744;0.87;0
1272271;TR;t;REVIEW 1;0.839;1;0
1272271;TR;t;4;0.557;0.952;0
1272271;TR;t;5;0.866;0.913;0
1272271;TR;t;6;0.821;0.905;0
1272271;TR;t;REVIEW 2;0.885;1;0
1272271;TR;t;8;0.786;0.9;0
1272271;TR;t;9;0.867;0.952;0
1272271;TR;t;REVIEW 3;0.953;1;0
1272271;TR;t;VIDEO PODCASTS;0.299;0.738;0
1272223;TR;t;1;1;0.15;0
1272136;TR;t;1;0.955;1;0
1272136;TR;t;3;0.971;1;0
1272136;TR;t;REVIEW 1;0.969;1;0
1272136;TR;t;4;0.991;1;0
1272136;TR;t;5;0.961;0.957;0
1272136;TR;t;REVIEW 2;1;1;0
1272136;TR;t;REVIEW 3;1;1;0
1272121;ES;t;1;0.851;1;0
1272121;ES;t;2;0.889;0.962;0
1272118;RU;t;7;0.984;0.421;0
1271857;AD;t;REVIEW 1;0.792;0.615;0
1271329;ES;t;1;0.867;0.2;0
1271205;PL;t;1;0.772;1;0
1271205;PL;t;2;0.5;0.077;0
1271203;TR;f;2;0.833;0.115;0
1271203;TR;f;6;0.564;0.286;0
1271203;TR;f;REVIEW 2;0.494;0.909;0
1271203;TR;f;7;0.737;0.526;0
1271203;TR;f;8;0.579;0.35;0
1271203;TR;f;9;0.629;0.238;0
1271203;TR;f;REVIEW 3;0.744;0.462;0
1271142;TR;t;1;0.634;1;0
1271142;TR;t;2;0.651;1;0
1271142;TR;t;3;0.538;0.957;0
1271142;TR;t;4;0.565;1;0
1271142;TR;t;12;0.886;0.364;0
1271089;TR;t;6;0.502;0.476;0
1271055;TR;t;1;0.746;1;0
1271055;TR;t;2;0.622;1;0
1271055;TR;t;3;0.633;1;0
1271055;TR;t;REVIEW 1;0.823;1;0
1271055;TR;t;4;0.702;1;0
1271055;TR;t;5;0.876;0.913;0
1271055;TR;t;6;0.967;1;0
1271055;TR;t;REVIEW 2;0.981;1;0
1271055;TR;t;8;0.663;0.95;0
1271055;TR;t;10;0.998;1;0
1271055;TR;t;11;0.998;1;0
1271055;TR;t;12;0.911;1;0
1271049;ES;t;1;0.899;1;0
1271049;ES;t;VIDEO PODCASTS;0.894;0.113;0
1270993;PL;t;3;0.701;0.565;0
1270993;PL;t;REVIEW 1;0.823;1;0
1270993;PL;t;5;0.726;0.696;0
1270980;RU;t;5;0.857;0.174;0
1270975;TR;t;1;0.533;1;0
1270975;TR;t;2;0.383;1;0
1270975;TR;t;3;0.305;1;0
1270975;TR;t;4;0.264;1;0
1270975;TR;t;5;0.38;0.957;0
1270975;TR;t;6;0.331;1;0
1270975;TR;t;7;0.154;1;0
1270968;ES;t;1;0.739;0.75;0
1270968;ES;t;2;0.777;0.962;0
1270886;ES;t;1;0.867;0.15;0
1270885;US;t;1;0.88;1;0
1270885;US;t;REVIEW 1;0.8;0.385;0
1270885;US;t;4;0.931;0.286;0
1270885;US;t;5;1;0.087;0
1270831;CO;t;8;0.894;0.4;0
1270831;CO;t;REVIEW 3;0.837;0.769;0
1270821;CZ;t;1;0.551;0.3;0
1270821;CZ;t;3;0.62;0.13;0
1270821;CZ;t;7;1;0.158;0
1270821;CZ;t;8;0.9;0.35;0
1270802;TR;t;1;0.415;1;0
1270802;TR;t;2;0.898;1;0
1270802;TR;t;3;0.718;1;0
1270802;TR;t;REVIEW 1;0.653;1;0
1270802;TR;t;5;0.605;0.957;0
1270802;TR;t;6;0.763;1;0
1270802;TR;t;REVIEW 2;0.003;1;0
1270802;TR;t;8;0.612;0.9;0
1270802;TR;t;REVIEW 3;0.699;1;0
1270784;ES;t;1;0.777;0.85;0
1270784;ES;t;2;0.633;0.731;0
1270784;ES;t;3;0.766;0.913;0
1270784;ES;t;REVIEW 1;0.858;0.615;0
1270784;ES;t;5;0.816;0.783;0
1270784;ES;t;9;0.636;0.857;0
1270784;ES;t;10;1;0.095;0
1270754;TR;t;1;0.986;1;0
1270754;TR;t;REVIEW 1;1;1;0
1270754;TR;t;4;0.992;1;0
1270754;TR;t;5;0.979;0.957;0
1270754;TR;t;6;1;1;0
1270754;TR;t;REVIEW 2;1;1;0
1270754;TR;t;7;0.999;1;0
1270754;TR;t;8;0.997;0.95;0
1270754;TR;t;VIDEO PODCASTS;0.993;0.675;0
1270746;PL;t;3;0.827;0.174;0
1270733;ES;t;2;0.608;0.692;0
1270655;TR;t;5;0.485;0.696;0
1270655;TR;t;6;0.681;0.667;0
1270655;TR;t;7;0.625;0.105;0
1270655;TR;t;8;0.271;0.25;0
1270655;TR;t;REVIEW 3;0.505;1;0
1270655;TR;t;REVIEW 4;0.345;0.25;0
1270626;ES;t;1;0.798;1;0
1270626;ES;t;2;0.774;1;0
1270626;ES;t;VIDEO PODCASTS;0.798;0.175;0
1270596;IT;t;2;0.839;0.154;0
1270596;IT;t;4;0.576;0.19;0
1270596;IT;t;5;0.647;0.087;0
1270596;IT;t;6;0.8;0.143;0
1270593;TR;t;2;0.846;0.308;0
1270593;TR;t;3;0.939;0.304;0
1270593;TR;t;8;0.641;0.45;0
1270593;TR;t;9;0.671;0.905;0
1270544;HU;t;1;0.794;1;0
1270544;HU;t;2;0.564;0.692;0
1270531;TR;t;1;0.609;0.85;0
1270531;TR;t;2;0.392;0.885;0
1270531;TR;t;3;0.358;1;0
1270531;TR;t;4;0.227;1;0
1270531;TR;t;5;0.351;0.565;0
1270531;TR;t;8;0.481;0.35;0
1270493;TR;t;2;0.615;0.808;0
1270493;TR;t;3;0.711;0.826;0
1270493;TR;t;4;0.628;0.619;0
1270493;TR;t;5;0.676;0.826;0
1270493;TR;t;6;0.724;1;0
1270493;TR;t;8;0.3;0.45;0
1270483;PL;t;1;0.818;0.3;0
1270482;PL;t;1;0.667;0.2;0
1270482;PL;t;2;0.503;0.192;0
1270392;TR;t;1;0.271;1;0
1270392;TR;t;2;0.294;1;0
1270392;TR;t;3;0.122;1;0
1270392;TR;t;4;0.301;1;0
1270392;TR;t;5;0.153;0.826;0
1270392;TR;t;6;0.227;0.857;0
1270392;TR;t;7;0.082;0.947;0
1270392;TR;t;8;0.123;0.9;0
1270392;TR;t;9;0.119;1;0
1270392;TR;t;10;0.102;1;0
1270392;TR;t;11;0.135;1;0
1270392;TR;t;12;0.208;0.955;0
1270387;PL;t;1;0.681;0.5;0
1270387;PL;t;2;1;0.115;0
1270386;PL;t;1;0.685;0.9;0
1270371;PL;t;3;0.75;0.174;0
1270371;PL;t;REVIEW 1;0.972;0.308;0
1270371;PL;t;5;0.627;0.13;0
1270371;PL;t;6;0.852;0.19;0
1270371;PL;t;REVIEW 2;0.9;0.182;0
1270371;PL;t;7;0.879;0.158;0
1270347;TR;t;2;0.926;1;0
1270347;TR;t;3;0.839;1;0
1270347;TR;t;REVIEW 1;0.971;1;0
1270347;TR;t;4;0.848;1;0
1270347;TR;t;5;0.961;0.913;0
1270347;TR;t;6;0.909;0.952;0
1270347;TR;t;REVIEW 2;0.884;1;0
1270347;TR;t;8;0.812;0.9;0
1270347;TR;t;9;0.933;0.952;0
1270347;TR;t;REVIEW 3;0.942;1;0
1270347;TR;t;VIDEO PODCASTS;0.958;0.75;0
1270310;TR;t;1;0.979;1;0
1270310;TR;t;2;0.971;1;0
1270306;TR;t;2;0.8;0.577;0
1270306;TR;t;3;0.816;0.261;0
1270298;TR;t;1;0.877;0.95;0
1270298;TR;t;2;0.904;1;0
1270298;TR;t;3;0.864;0.435;0
1270292;TR;t;3;0.917;0.13;0
1270292;TR;t;VIDEO PODCASTS;0.712;0.325;0
1270287;TR;t;3;0.833;0.435;0
1270287;TR;t;4;0.829;0.238;0
1270287;TR;t;6;0.832;0.571;0
1270287;TR;t;9;0.795;1;0
1270287;TR;t;10;0.737;1;0
1270287;TR;t;11;0.643;1;0
1270286;TR;t;1;0.914;1;0
1270286;TR;t;2;0.893;1;0
1270286;TR;t;3;0.828;1;0
1270286;TR;t;REVIEW 1;0.927;1;0
1270286;TR;t;4;0.951;0.524;0
1270285;PL;t;2;0.826;1;0
1270260;TR;t;1;0.954;1;0
1270260;TR;t;3;0.915;1;0
1270260;TR;t;REVIEW 1;0.998;1;0
1270260;TR;t;4;0.992;1;0
1270260;TR;t;5;0.989;0.913;0
1270260;TR;t;6;0.999;1;0
1270260;TR;t;REVIEW 2;0.951;1;0
1270260;TR;t;8;0.987;0.9;0
1270260;TR;t;9;0.937;1;0
1270260;TR;t;REVIEW 3;1;1;0
1270253;TR;t;1;0.824;1;0
1270253;TR;t;3;0.838;0.348;0
1270247;TR;t;3;0.555;1;0
1270247;TR;t;4;0.998;1;0
1270247;TR;t;5;0.894;0.913;0
1270247;TR;t;6;0.993;1;0
1270247;TR;t;7;0.99;1;0
1270247;TR;t;8;0.998;0.95;0
1270247;TR;t;9;1;1;0
1270247;TR;t;12;0.942;1;0
1270199;PL;t;4;0.748;0.524;0
1270199;PL;t;5;0.925;0.217;0
1270159;CO;t;4;0.639;0.143;0
1269974;IT;t;3;0.917;0.087;0
1269941;TR;t;1;0.924;0.95;0
1269941;TR;t;2;0.507;0.962;0
1269941;TR;t;3;0.978;0.913;0
1269941;TR;t;4;0.963;0.952;0
1269941;TR;t;5;0.644;0.913;0
1269941;TR;t;7;0.982;0.947;0
1269922;TR;t;1;0.534;1;0
1269922;TR;t;2;0.341;1;0
1269922;TR;t;3;0.159;1;0
1269922;TR;t;4;0.243;1;0
1269922;TR;t;5;0.383;0.957;0
1269922;TR;t;6;0.245;1;0
1269922;TR;t;7;0.486;1;0
1269835;PL;t;1;0.807;0.25;0
1269835;PL;t;REVIEW 1;0.973;0.615;0
1269835;PL;t;4;0.857;0.429;0
1269835;PL;t;6;0.74;0.476;0
1269834;TR;t;1;0.363;0.55;0
1269824;ES;t;2;0.833;0.962;0
1269824;ES;t;3;0.82;0.652;0
1269806;CO;t;4;0.643;0.714;0
1269806;CO;t;5;0.982;0.565;0
1269806;CO;t;REVIEW 2;0.779;0.455;0
1269710;TR;t;2;0.78;1;0
1269710;TR;t;REVIEW 1;0.863;1;0
1269710;TR;t;7;0.977;1;0
1269710;TR;t;12;0.971;0.955;0
1269675;TR;t;1;0.623;0.8;0
1269675;TR;t;2;0.535;0.538;0
1269675;TR;t;5;0.476;0.913;0
1269675;TR;t;6;0.528;0.524;0
1269558;ES;t;1;0.899;0.95;0
1269558;ES;t;2;0.887;1;0
1269544;US;t;1;0.892;1;0
1269544;US;t;2;0.871;1;0
1269544;US;t;3;0.748;1;0
1269544;US;t;4;0.746;1;0
1269544;US;t;6;0.835;1;0
1269544;US;t;7;1;0.158;0
1269544;US;t;VIDEO PODCASTS;0.844;0.25;0
1269499;PL;t;2;0.806;1;0
1269499;PL;t;3;0.85;1;0
1269499;PL;t;REVIEW 1;0.714;1;0
1269499;PL;t;4;0.826;0.952;0
1269499;PL;t;5;0.741;0.913;0
1269488;AQ;t;2;0.783;0.962;0
1269488;AQ;t;3;0.717;0.217;0
1269465;TR;t;1;0.853;1;0
1269465;TR;t;2;0.847;1;0
1269465;TR;t;3;0.982;1;0
1269465;TR;t;REVIEW 1;0.827;1;0
1269465;TR;t;4;0.991;1;0
1269465;TR;t;5;0.866;0.957;0
1269465;TR;t;REVIEW 2;0.987;1;0
1269465;TR;t;8;0.954;0.95;0
1269465;TR;t;9;0.983;1;0
1269465;TR;t;REVIEW 3;1;1;0
1269465;TR;t;10;0.898;1;0
1269465;TR;t;11;0.998;1;0
1269465;TR;t;12;1;1;0
1269465;TR;t;REVIEW 4;0.995;1;0
1269432;US;t;1;0.541;1;0
1269432;US;t;2;0.542;0.538;0
1269432;US;t;4;0.595;0.857;0
1269432;US;t;6;0.608;0.381;0
1269432;US;t;REVIEW 2;0.633;0.636;0
1269371;PL;t;VIDEO PODCASTS;0.837;0.175;0
1269256;TR;t;1;0.855;1;0
1269256;TR;t;2;0.612;0.962;0
1269256;TR;t;3;0.843;1;0
1269256;TR;t;5;0.223;0.913;0
1269256;TR;t;6;0.25;1;0
1269198;CZ;t;5;0.929;0.217;0
1269185;TR;f;1;0.767;0.15;0
1269152;TR;t;2;0.953;1;0
1269152;TR;t;3;0.815;1;0
1269152;TR;t;REVIEW 1;0.803;1;0
1269152;TR;t;4;0.857;1;0
1269152;TR;t;5;0.454;0.957;0
1269152;TR;t;6;0.864;1;0
1269152;TR;t;REVIEW 2;0.902;1;0
1269152;TR;t;8;0.663;0.9;0
1269152;TR;t;9;0.879;1;0
1269081;TR;t;1;0.737;1;0
1269081;TR;t;2;0.671;1;0
1269081;TR;t;3;0.612;1;0
1269081;TR;t;4;0.568;1;0
1269081;TR;t;5;0.439;0.957;0
1269081;TR;t;6;0.505;1;0
1269081;TR;t;7;0.609;1;0
1269081;TR;t;8;0.351;0.95;0
1269081;TR;t;9;0.662;1;0
1269081;TR;t;10;0.655;1;0
1269081;TR;t;11;0.509;1;0
1269081;TR;t;12;0.414;0.955;0
1269081;TR;t;VIDEO PODCASTS;0.53;1;0
1269069;ES;t;REVIEW 1;0.652;1;0
1269061;TR;t;1;0.508;1;0
1269061;TR;t;2;0.7;1;0
1269061;TR;t;3;0.503;1;0
1269061;TR;t;4;1;1;0
1269061;TR;t;5;0.995;0.957;0
1269061;TR;t;6;0.996;1;0
1269061;TR;t;7;0.997;1;0
1269061;TR;t;8;0.997;0.95;0
1269061;TR;t;9;0.992;1;0
1269061;TR;t;10;0.991;1;0
1269061;TR;t;11;0.981;1;0
1269061;TR;t;12;0.991;1;0
1269061;TR;t;VIDEO PODCASTS;0.989;0.988;0
1269050;ES;t;1;0.775;0.85;0
1269050;ES;t;2;0.864;0.577;0
1269050;ES;t;3;0.822;0.435;0
1269050;ES;t;REVIEW 1;0.887;1;0
1269043;TR;t;3;0.722;0.652;0
1269043;TR;t;5;0.488;0.435;0
1269043;TR;t;6;0.681;1;0
1269043;TR;t;9;0.754;1;0
1269043;TR;t;10;0.827;0.524;0
1269027;TR;t;2;0.754;1;0
1269027;TR;t;3;0.751;0.913;0
1269027;TR;t;7;0.813;0.947;0
1269027;TR;t;8;0.661;0.9;0
1269027;TR;t;10;0.819;1;0
1269027;TR;t;11;0.601;0.9;0
1268958;TR;t;3;0.845;1;0
1268958;TR;t;REVIEW 1;0.964;1;0
1268958;TR;t;5;0.949;0.913;0
1268958;TR;t;REVIEW 2;0.95;1;0
1268950;CZ;f;1;0.515;0.5;0
1268797;CO;t;1;0.933;0.2;0
1268593;PL;t;4;0.792;0.333;0
1268593;PL;t;5;0.625;0.957;0
1268593;PL;t;6;0.785;0.952;0
1268593;PL;t;REVIEW 2;0.618;1;0
1268552;TR;t;1;0.948;1;0
1268552;TR;t;2;0.916;1;0
1268552;TR;t;3;0.864;1;0
